,Geographic,Sector,Size_Frame,Size_Inter,Weights,age,export,exporter,family_own,female_own,foreign_ow,geometry,gpsAccurac,gpsAltitud,Lat,Lon,innovative,leader,limited_li,node,number_cli,partnershi,product_re,product_ye,public_,region,sales_ex_1,sales_expo,sales_per_,sector_1,share_fore,share_sold,share_wome,size_,wt,years,rank,ID
757,Dhaka,Light Engineering,0-9,0-9,2.103896104,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44125000000008 23.70961000000006),24,0,23.70961,90.44125,0,0,0,Electrical_Goods,25,0,1000000,7,0,Dhaka,0,0,158054.7,light_engineering,0,0,0,Micro,1.632911392,7,10,757
758,Dhaka,Light Engineering,0-9,0-9,2.103896104,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41116000000005 23.72151000000002),22.2,0,23.72151,90.41116,0,0,0,Electrical_Goods,12,0,6000000,12,0,Dhaka,0,0,856358.69,light_engineering,0,0,0,Micro,1.866184448,12,10,758
759,Dhaka,Light Engineering,0-9,0-9,2.103896104,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44386000000009 23.69693000000007),12,0,23.69693,90.44386,0,0,0,Electrical_Goods,10,0,600000,5,0,Dhaka,0,0,246056.78,light_engineering,0,0,0,Micro,2.612658228,5,10,759
760,Dhaka,Light Engineering,Oct-49,0-9,2.311111111,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44330000000008 23.70942000000002),16,0,23.70942,90.4433,0,0,0,Electrical_Goods,10,0,700000,4,0,Dhaka,0,0,285714.28,light_engineering,0,0,0,Micro,5.79390681,4,10,760
761,Dhaka,Light Engineering,0-9,0-9,2.13559322,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39202000000006 23.71505000000008),23.567,0,23.71505,90.39202,0,0,0,Mould_Dice_Making,20,0,5700000,7,0,Dhaka,0,0,857142.88,light_engineering,0,0,0,Micro,2.802259887,7,10,761
762,Dhaka,Light Engineering,0-9,0-9,2.13559322,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39333000000005 23.71598000000006),16,0,23.71598,90.39333,1,0,0,Mould_Dice_Making,14,0,2000000,22,0,Dhaka,0,0,748201.44,light_engineering,0,0,0,Micro,1.681355932,22,10,762
763,Dhaka,Light Engineering,0-9,0-9,2.13559322,11-15years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.39163000000008 23.71435000000002),16,0,23.71435,90.39163,1,0,0,Mould_Dice_Making,18,1,1170000,15,0,Dhaka,0,0,195627.02,light_engineering,0,0,0,Micro,1.401129944,15,10,763
764,Dhaka,Light Engineering,0-9,0-9,2.13559322,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39025000000004 23.71449000000007),21.404,0,23.71449,90.39025,1,0,0,Mould_Dice_Making,8,0,700000,8,0,Dhaka,0,0,350000,light_engineering,0,0,0,Micro,1.681355932,8,10,764
765,Dhaka,Light Engineering,0-9,0-9,2.13559322,6-10years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.39080000000007 23.71435000000002),50,0,23.71435,90.3908,1,0,0,Mould_Dice_Making,12,1,1500000,6,0,Dhaka,0,0,375000,light_engineering,0,0,0,Micro,2.802259887,6,10,765
766,Dhaka,Light Engineering,Oct-49,Oct-49,1,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41785000000004 23.71512000000007),32,0,23.71512,90.41785,1,1,0,Foundry,0,0,13300000,25,0,Dhaka,0,0,388888.88,light_engineering,0,0,0,Medium,1,35,2,766
767,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41395000000006 23.71917000000008),21.594,0,23.71917,90.41395,1,0,0,Mould_Dice_Making,15,0,700000,2,0,Dhaka,0,0,350000,light_engineering,0,0,0,Micro,2.802259887,2,10,767
768,Dhaka,Light Engineering,0-9,0-9,1.234042553,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41366000000005 23.71629000000007),21.432,0,23.71629,90.41366,1,0,0,Foundry,0,0,1000000,3,0,Dhaka,0,0,500000,light_engineering,0,0,0,Micro,1.234,3,10,768
769,Dhaka,Light Engineering,Oct-49,Oct-49,2,20+years,20,Exporter,1,male_owned,domestic_owned,POINT (90.41251000000005 23.71550000000008),16,0,23.7155,90.41251,0,1,0,Mould_Dice_Making,4,0,20000000,34,0,Dhaka,20,0,1633294,light_engineering,0,80,0,Small,2,34,5,769
770,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41324000000003 23.71524000000005),16,0,23.71524,90.41324,0,0,0,Foundry,0,0,1300000,35,0,Dhaka,0,0,412361.5,light_engineering,0,0,0,Micro,1.234,35,10,770
771,Dhaka,Light Engineering,0-9,0-9,1.234042553,6-10years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.41457000000008 23.71543000000003),12,0,23.71543,90.41457,0,1,0,Foundry,0,1,1700000,7,0,Dhaka,0,0,330085.94,light_engineering,0,0,0,Micro,1.234,7,10,771
772,Dhaka,Light Engineering,0-9,0-9,2.13559322,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39011000000005 23.71443000000005),16,0,23.71443,90.39011,0,0,0,Mould_Dice_Making,20,0,625000,22,0,Dhaka,0,0,208333.33,light_engineering,0,0,0,Micro,2.802259887,23,10,772
773,Dhaka,Light Engineering,0-9,0-9,2.13559322,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39055000000008 23.71469000000008),12,0,23.71469,90.39055,0,0,0,Mould_Dice_Making,20,0,1000000,7,0,Dhaka,0,0,128078.81,light_engineering,0,0,0,Micro,1,17,10,773
774,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39268000000004 23.71616000000006),21.123,0,23.71616,90.39268,0,0,0,Dealer,40,0,1600000,3,0,Dhaka,0,0,908958.5,plastic,0,0,0,Micro,1,3,10,774
775,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41035000000005 23.71658000000008),50,0,23.71658,90.41035,0,0,0,Manufacturer,50,0,675000,3,0,Dhaka,0,0,629032.25,leather,0,0,0,Micro,8.377777778,3,10,775
776,Dhaka,Light Engineering,0-9,Oct-49,2.103896104,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43657000000007 23.68905000000007),12,0,23.68905,90.43657,1,0,0,Electrical_Goods,25,0,3500000,16,0,Dhaka,0,0,258247.61,light_engineering,0,0,0,Small,1.632911392,16,5,776
777,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44345000000004 23.69682000000006),24,4.54294,23.69682,90.44345,1,0,0,Electrical_Goods,20,0,1260000,7,0,Dhaka,0,0,113395.63,light_engineering,0,0,0,Small,2.317562724,7,5,777
778,Dhaka,Light Engineering,0-9,0-9,2.103896104,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44384000000008 23.69672000000003),16,9.0006,23.69672,90.44384,1,0,0,Electrical_Goods,26,0,1100000,7,0,Dhaka,0,0,223328.45,light_engineering,0,0,0,Micro,2.612658228,7,10,778
779,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.35902000000004 23.72844000000004),24,0,23.72844,90.35902,1,1,0,Manufacturer,5,0,5225000,12,0,Dhaka,0,0,420588.22,leather,0,0,0,Small,2.094444444,12,5,779
780,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41144000000008 23.72188000000006),16,9.35953,23.72188,90.41144,0,1,0,Electrical_Goods,10,0,15000000,7,0,Dhaka,0,0,1178571.4,light_engineering,0,0,0,Small,4.635125448,7,5,780
781,Dhaka,Light Engineering,0-9,Oct-49,2.103896104,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41160000000008 23.72113000000007),21.258,0,23.72113,90.4116,0,0,0,Electrical_Goods,125,0,60000000,5,0,Dhaka,0,0,5209302.5,light_engineering,0,0,0,Small,1.632911392,26,5,781
782,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,female_owned,domestic_owned,POINT (90.41373000000004 23.71496000000008),16,25.79394,23.71496,90.41373,0,1,0,Foundry,7,0,1300000,40,0,Dhaka,0,0,533644.31,light_engineering,0,0,100,Micro,1.234,40,10,782
783,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41270000000009 23.72085000000004),21.465,0,23.72085,90.4127,1,1,0,Electrical_Goods,10,0,2600000,10,0,Dhaka,0,0,244983.02,light_engineering,0,0,0,Small,4.635125448,12,5,783
784,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36188000000004 23.73257000000007),12,0,23.73257,90.36188,1,0,0,Manufacturer,5,0,1900000,1,0,Dhaka,0,0,322480.63,leather,0,0,0,Micro,2.094444444,1,10,784
785,Dhaka,Plastic Product,0-9,0-9,1,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39306000000005 23.71675000000005),12,0,23.71675,90.39306,0,0,0,Input_Importer,12,0,2100000,15,0,Dhaka,0,0,600000,plastic,0,0,0,Micro,1,15,10,785
786,Dhaka,Plastic Product,50+,Oct-49,1,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39131000000003 23.71849000000003),26,0,23.71849,90.39131,0,1,0,Input_Supplier,60,0,450000000,30,0,Dhaka,0,0,20619010,plastic,0,0,0,Small,1,30,5,786
787,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41053000000005 23.71635000000003),21.397,0,23.71635,90.41053,1,1,0,Manufacturer,25,0,15000000,14,0,Dhaka,0,0,886363.63,leather,0,0,0,Small,1.003116883,14,5,787
788,Dhaka,Light Engineering,0-9,Oct-49,2.103896104,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41219000000007 23.72271000000006),21.285,0,23.72271,90.41219,1,0,0,Electrical_Goods,10,0,5500000,10,0,Dhaka,0,0,500000,light_engineering,0,0,0,Small,3.265822785,10,5,788
789,Dhaka,Plastic Product,Oct-49,0-9,4.5,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39398000000006 23.71788000000004),32,0,23.71788,90.39398,1,0,0,Input_Supplier,30,0,52800000,20,0,Dhaka,0,0,5707317.5,plastic,0,0,0,Small,4.291666667,20,5,789
790,Dhaka,Light Engineering,0-9,0-9,2.13559322,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41354000000007 23.71563000000003),8,0,23.71563,90.41354,0,0,0,Mould_Dice_Making,22,0,1400000,5,0,Dhaka,0,0,472727.28,light_engineering,0,0,0,Micro,2.101694915,6,10,790
791,Dhaka,Plastic Product,0-9,0-9,4.175,0-5years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.39343000000008 23.71743000000004),16,0,23.71743,90.39343,0,0,0,Input_Supplier,6,1,400000,5,0,Dhaka,0,0,331364.09,plastic,0,0,0,Micro,4.541666667,5,10,791
792,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44328000000007 23.69847000000004),6,0,23.69847,90.44328,1,0,0,Foundry,3,0,1100000,25,0,Dhaka,0,0,376315.78,light_engineering,0,0,0,Micro,1.234,25,10,792
793,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41371000000004 23.71608000000003),32,0,23.71608,90.41371,1,0,0,Mould_Dice_Making,22,0,1140000,3,0,Dhaka,0,0,300000,light_engineering,0,0,0,Micro,2.101694915,4,10,793
794,Dhaka,Plastic Product,50+,50+,1.258064516,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.37175000000008 23.70914000000005),8,0,23.70914,90.37175,1,1,0,Manufacturer,100,0,32000000,12,0,Dhaka,0,0,484848.5,plastic,0,0,0,Medium,1,12,2,794
795,Dhaka,Light Engineering,0-9,0-9,1.234042553,6-10years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.41340000000008 23.71544000000006),27,0,23.71544,90.4134,0,0,0,Foundry,10,1,1000000,8,0,Dhaka,0,0,250000,light_engineering,0,0,0,Micro,1.234,8,10,795
796,Dhaka,Plastic Product,0-9,0-9,1,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39422000000008 23.71849000000003),25,0,23.71849,90.39422,0,0,0,Input_Importer,15,0,105000000,15,0,Dhaka,0,0,26913124,plastic,0,0,0,Micro,1,15,10,796
797,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39338000000004 23.71500000000003),12,0,23.715,90.39338,1,0,0,Mould_Dice_Making,7,0,2500000,5,0,Dhaka,0,0,474324.34,light_engineering,0,0,0,Micro,2.802259887,5,10,797
798,Dhaka,Footwear,0-9,0-9,1.67961165,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38643000000008 23.71510000000006),12,0,23.7151,90.38643,0,0,0,Domestic_Production_House,20,0,5000000,5,0,Dhaka,0,0,671256.44,footwear,0,0,0,Micro,1.339805825,5,10,798
799,Dhaka,Footwear,0-9,0-9,1.67961165,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39196000000004 23.71601000000004),12,0,23.71601,90.39196,0,0,0,Domestic_Production_House,20,0,3700000,15,0,Dhaka,0,0,476237.63,footwear,0,0,0,Micro,1.339805825,15,10,799
800,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39108000000005 23.71435000000002),12,0,23.71435,90.39108,0,1,0,Mould_Dice_Making,8,0,1615000,5,0,Dhaka,0,0,425000,light_engineering,0,0,0,Micro,2.101694915,5,10,800
801,Dhaka,Light Engineering,0-9,0-9,2.13559322,6-10years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.39102000000008 23.71450000000004),8,0,23.7145,90.39102,0,0,0,Mould_Dice_Making,4,1,636500,6,0,Dhaka,0,0,177755.09,light_engineering,0,0,0,Micro,2.101694915,6,10,801
802,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41444000000007 23.71519000000006),12,0,23.71519,90.41444,1,0,0,Mould_Dice_Making,20,0,646000,3,0,Dhaka,0,0,431219.5,light_engineering,0,0,0,Micro,2.802259887,3,10,802
803,Dhaka,Light Engineering,0-9,0-9,1.234042553,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41432000000003 23.71537000000006),32,0,23.71537,90.41432,1,0,0,Foundry,0,0,1045000,12,0,Dhaka,0,0,366666.66,light_engineering,0,0,0,Micro,1.234,12,10,803
804,Dhaka,Light Engineering,Oct-49,Oct-49,1,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43249000000009 23.69408000000004),12,0,23.69408,90.43249,1,1,0,Foundry,20,0,30000000,20,0,Dhaka,0,0,641997.31,light_engineering,0,0,20,Medium,1,20,2,804
805,Dhaka,Footwear,0-9,0-9,1.466666667,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40585000000004 23.72124000000002),21.404,0,23.72124,90.40585,0,0,0,Input_Importer,20,0,2240000,30,0,Dhaka,0,0,885695.25,footwear,0,0,0,Micro,1.4667,30,10,805
806,Dhaka,Light Engineering,Oct-49,Oct-49,1,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41583000000009 23.71246000000008),16,0,23.71246,90.41583,1,1,0,Foundry,15,0,15000000,30,0,Dhaka,0,0,731750.19,light_engineering,0,0,0,Small,1,30,5,806
807,Dhaka,Footwear,0-9,0-9,1.466666667,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40983000000006 23.71844000000004),25.493,0,23.71844,90.40983,1,0,0,Input_Importer,20,0,165000000,3,0,Dhaka,0,0,55000000,footwear,0,100,0,Micro,1.4667,3,10,807
808,Dhaka,Plastic Product,50+,50+,1.258064516,20+years,70,Exporter,1,male_owned,domestic_owned,POINT (90.40089000000006 23.74808000000007),21.826,0,23.74808,90.40089,1,1,0,Manufacturer,20,0,20000000,30,0,Dhaka,0,70,662357.44,plastic,0,30,0,Medium,3.264414414,34,2,808
809,Dhaka,Light Engineering,0-9,0-9,1.234042553,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41934000000003 23.71831000000003),8,0,23.71831,90.41934,0,1,0,Foundry,7,0,2400000,12,0,Dhaka,0,0,670967.75,light_engineering,0,0,0,Micro,1.234,12,10,809
810,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.42678000000007 23.71386000000007),16,0,23.71386,90.42678,0,1,0,Foundry,12,0,3800000,40,0,Dhaka,0,0,518057.28,light_engineering,0,0,0,Micro,1.234,40,10,810
811,Dhaka,Light Engineering,Oct-49,Oct-49,1,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.42707000000007 23.71330000000006),8,0,23.7133,90.42707,0,1,0,Foundry,25,0,5000000,30,0,Dhaka,0,0,269151.13,light_engineering,0,0,0,Small,1,30,5,811
812,Dhaka,Light Engineering,0-9,0-9,1.234042553,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41662000000008 23.72084000000007),24,0,23.72084,90.41662,0,0,0,Foundry,0,0,1200000,13,0,Dhaka,0,0,300000,light_engineering,0,0,0,Micro,1.234,13,10,812
813,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41661000000005 23.72094000000004),24,0,23.72094,90.41661,0,0,0,Foundry,3,0,2000000,25,0,Dhaka,0,0,560000,light_engineering,0,0,0,Micro,1.234,25,10,813
814,Dhaka,Light Engineering,0-9,0-9,1.234042553,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43364000000008 23.71398000000005),16,0,23.71398,90.43364,0,0,0,Foundry,20,0,6500000,3,0,Dhaka,0,0,947916.69,light_engineering,0,0,0,Micro,1.234,16,10,814
815,Dhaka,Light Engineering,0-9,0-9,1.234042553,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41866000000005 23.71984000000003),12,0,23.71984,90.41866,1,0,0,Foundry,55,0,8500000,15,0,Dhaka,0,0,1481978.1,light_engineering,0,0,0,Micro,1.234,15,10,815
816,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41933000000006 23.71823000000006),21.479,0,23.71823,90.41933,1,0,0,Foundry,3,0,13000000,47,0,Dhaka,0,0,1668792.5,light_engineering,0,0,0,Micro,1.234,47,10,816
817,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43385000000006 23.71427000000006),8,0,23.71427,90.43385,1,0,0,Foundry,5,0,10000000,25,0,Dhaka,0,0,1672025.8,light_engineering,0,0,0,Micro,1.234,25,10,817
818,Dhaka,Light Engineering,0-9,0-9,1.234042553,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41400000000004 23.71788000000004),12,0,23.71788,90.414,0,0,0,Foundry,20,0,670000,2,0,Dhaka,0,0,223333.33,light_engineering,0,0,0,Micro,1.234,2,10,818
819,Dhaka,Light Engineering,0-9,0-9,1.234042553,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41407000000004 23.71783000000005),8,0,23.71783,90.41407,0,0,0,Foundry,10,0,807500,3,0,Dhaka,0,0,425000,light_engineering,0,0,0,Micro,1.234,3,10,819
820,Dhaka,Light Engineering,0-9,Oct-49,2.103896104,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41130000000004 23.72188000000006),21.332,0,23.72188,90.4113,1,0,0,Electrical_Goods,30,0,23300000,8,0,Dhaka,0,0,1941666.6,light_engineering,0,0,0,Small,2.17721519,8,5,820
821,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41130000000004 23.72188000000006),21.22,0,23.72188,90.4113,1,0,0,Electrical_Goods,25,0,32000000,10,0,Dhaka,0,0,1523809.5,light_engineering,0,0,0,Small,3.476344086,10,5,821
822,Dhaka,Footwear,0-9,0-9,1.281690141,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40584000000007 23.72123000000005),32,0,23.72123,90.40584,0,0,0,Input_Supplier,0,0,7000000,4,0,Dhaka,0,0,10000000,footwear,0,0,0,Micro,3.112676056,4,10,822
823,Dhaka,Light Engineering,0-9,0-9,2.13559322,20+years,0,Non-exporter,1,female_owned,domestic_owned,POINT (90.39275000000004 23.71603000000005),24,0,23.71603,90.39275,0,1,0,Mould_Dice_Making,10,0,800000,7,0,Dhaka,0,0,266666.66,light_engineering,0,0,30,Micro,4.203389831,30,10,823
824,Dhaka,Light Engineering,0-9,0-9,1.234042553,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43380000000008 23.71443000000005),22.501,0,23.71443,90.4338,0,0,0,Foundry,3,0,3000000,4,0,Dhaka,0,0,500000,light_engineering,0,0,0,Micro,1.234,4,10,824
825,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43382000000008 23.71414000000004),24,0,23.71414,90.43382,0,0,0,Foundry,12,0,2200000,25,0,Dhaka,0,0,485714.28,light_engineering,0,0,0,Micro,1.234,25,10,825
826,Dhaka,Leather and Lather goods,0-9,0-9,1.611940299,0-5years,60,Exporter,1,male_owned,domestic_owned,POINT (90.36711000000008 23.73258000000004),8,0,23.73258,90.36711,1,0,0,Domestic_Production_House,4,0,30000000,4,0,Dhaka,0,60,2115174.5,leather,0,40,0,Small,2.287313433,5,5,826
827,Dhaka,Light Engineering,0-9,0-9,1.234042553,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41390000000007 23.71956000000006),12,47.97988,23.71956,90.4139,0,0,0,Foundry,25,0,3040000,14,0,Dhaka,0,0,640000,light_engineering,0,0,0,Micro,1.234,14,10,827
828,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41391000000004 23.71503000000007),32,28.73904,23.71503,90.41391,1,0,0,Mould_Dice_Making,5,0,1200000,3,0,Dhaka,0,0,400000,light_engineering,0,0,0,Micro,4.203389831,3,10,828
829,Dhaka,Light Engineering,0-9,0-9,1.234042553,6-10years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.41404000000006 23.71916000000005),24,0,23.71916,90.41404,0,0,0,Foundry,12,1,2500000,10,0,Dhaka,0,0,500000,light_engineering,0,0,0,Micro,1.234,10,10,829
830,Dhaka,Light Engineering,0-9,0-9,1.234042553,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41345000000007 23.71545000000003),16,0,23.71545,90.41345,0,0,0,Foundry,4,0,800000,2,0,Dhaka,0,0,266666.66,light_engineering,0,0,0,Micro,1.234,2,10,830
831,Dhaka,Light Engineering,0-9,0-9,1.234042553,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41296000000006 23.71545000000003),8,0,23.71545,90.41296,0,0,0,Foundry,40,0,1500000,15,0,Dhaka,0,0,300000,light_engineering,0,0,0,Micro,1.234,15,10,831
832,Dhaka,Light Engineering,0-9,0-9,2.13559322,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44105000000008 23.69690000000003),16,0,23.6969,90.44105,1,1,0,Mould_Dice_Making,20,0,3800000,26,0,Dhaka,0,0,400738.56,light_engineering,0,0,0,Micro,2.101694915,26,10,832
833,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.44515000000007 23.69613000000004),16,0,23.69613,90.44515,1,0,0,Mould_Dice_Making,13,1,800000,4,0,Dhaka,0,0,266666.66,light_engineering,0,0,0,Micro,1.200968523,4,10,833
834,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41333000000003 23.71549000000005),32,1.6866,23.71549,90.41333,0,0,0,Foundry,0,0,4500000,32,0,Dhaka,0,0,1445932,light_engineering,0,0,0,Micro,1.234,32,10,834
835,Dhaka,Footwear,0-9,0-9,1.67961165,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38834000000009 23.71506000000005),50,0,23.71506,90.38834,0,0,0,Domestic_Production_House,10,0,5000000,3,0,Dhaka,0,0,1585365.8,footwear,0,0,0,Micro,1,3,10,835
836,Dhaka,Footwear,0-9,0-9,1.281690141,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40985000000006 23.72135000000003),12,0,23.72135,90.40985,0,0,0,Input_Supplier,0,0,2400000,3,0,Dhaka,0,0,10666667,footwear,0,0,0,Micro,1.037558685,3,10,836
837,Dhaka,Light Engineering,0-9,0-9,1.234042553,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43380000000008 23.71423000000004),12,0,23.71423,90.4338,1,0,0,Foundry,25,0,5000000,10,0,Dhaka,0,0,1134133.1,light_engineering,0,0,0,Micro,1.234,10,10,837
838,Dhaka,Light Engineering,0-9,0-9,1.234042553,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41774000000004 23.71522000000005),12,0,23.71522,90.41774,1,0,0,Foundry,28,0,4500000,38,0,Dhaka,0,0,903474.94,light_engineering,0,0,0,Micro,1.234,38,10,838
839,Dhaka,Plastic Product,0-9,0-9,4.175,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39312000000007 23.71724000000006),21.36,0,23.71724,90.39312,1,0,0,Input_Supplier,10,0,17000000,20,0,Dhaka,0,0,1973214.1,plastic,0,0,0,Micro,4.541666667,20,10,839
840,Dhaka,Footwear,0-9,0-9,1.466666667,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40986000000004 23.71617000000003),32,0,23.71617,90.40986,1,0,0,Input_Importer,35,0,10000000,8,0,Dhaka,0,0,2079999.9,footwear,0,0,0,Micro,1.4667,8,10,840
841,Dhaka,Leather and Lather goods,0-9,0-9,1.214285714,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40931000000006 23.71741000000003),24,0,23.71741,90.40931,1,0,0,Input_Importer,40,0,3000000,42,0,Dhaka,0,0,7536232,leather,0,0,0,Micro,1.2143,43,10,841
842,Dhaka,Plastic Product,0-9,Oct-49,1.546875,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38878000000005 23.71627000000007),6,0,23.71627,90.38878,1,1,0,Manufacturer,15,0,1425000,9,0,Dhaka,0,0,115384.62,plastic,0,0,0,Small,1.965909091,9,5,842
843,Dhaka,Light Engineering,0-9,0-9,2.13559322,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41204000000005 23.71546000000006),21.591,0,23.71546,90.41204,1,0,0,Mould_Dice_Making,2,0,2000000,27,0,Dhaka,0,0,528493.69,light_engineering,0,0,0,Micro,4.203389831,33,10,843
